gene	p.value	fdr	ratio	test_type
ABRACL	0.000172937794890455	0.000643039698588034	2.15401169976034	t_test
ABRAXAS1	0.00255972405323736	0.00642980214375893	0.567715948173421	t_test
ABT1	4.16348282959307e-05	0.000193402828484228	1.51029157527859	t_test
AC004687.2	0.00317506535402238	0.00774719813696143	2.34498491079447	t_test
AC005324.2	0.0230019240160168	0.0419420678439738	2.13688984076882	t_test
AC007906.2	0.00938837827066506	0.0195807066847577	0.462994541947783	t_test
AC009879.3	0.000373874329918346	0.00123923681722263	0.57540648646678	t_test
AC010422.8	0.00223227816904069	0.00571386199282002	2.03150467663912	t_test
AC013394.1	0.0208140761385871	0.0384869486785504	4.5512828738629	t_test
AC022415.2	0.0121097145856666	0.0241952731517133	0.607528513772124	t_test
AC040162.1	0.00268347813257381	0.00669032678167827	1.87899784584764	t_test
AC055839.2	3.34540005875177e-05	0.000160519105813042	0.612272892251361	t_test
AC068831.6	1.61435871351086e-08	3.82717644123151e-07	5.33073396328919	t_test
AC068946.1	0.00207406398795081	0.00536371622896558	2.67751885140796	t_test
AC079447.1	0.000104340820023274	0.000417937011170454	1.83078871583205	t_test
AC092718.8	0.0139076049610981	0.0272440138255175	1.90008315523039	t_test
AC093512.2	0.00169630082936107	0.00451201943424738	2.58589523910006	t_test
AC107871.1	0.00567908163790588	0.0127456928152361	1.86546701575185	t_test
AC112128.1	9.2772392207702e-05	0.000378698511849372	2.41920548997695	t_test
AC119396.1	7.54009207354988e-07	7.48683491764004e-06	0.29232086920648	t_test
ACACB	6.1384882220788e-08	1.06007987335167e-06	0.157203386203887	t_test
ACADSB	9.83692864484782e-06	5.83660194232992e-05	0.664009455485744	t_test
ACAN	0.00712359550902898	0.0155263972117391	2.96005721058518	t_test
ACAP1	0.0155334173134195	0.0299673222420683	0.525625357057146	t_test
ACAT1	0.000271634381636808	0.000944297744058889	0.531247851526703	t_test
ACAT2	0.00122323742634741	0.00341298810731196	1.70509975372106	t_test
ACBD7	0.0080233544395194	0.0171214751328546	2.54335263996137	t_test
ACKR1	1.1945789844878e-11	1.47264021580011e-09	0.121218669214124	t_test
ACKR2	0.00512711046132689	0.011666487612271	6.53937253597292	t_test
ACKR3	3.69036208224563e-06	2.63086044172902e-05	0.523963730845334	t_test
ACKR4	8.72702725932913e-08	1.38337624983194e-06	0.346758336133667	t_test
ACLY	4.54953829617605e-07	5.06677558961205e-06	1.86903385519482	t_test
ACOT13	9.65968763041548e-05	0.000392311591396448	1.56099390113783	t_test
ACOT4	7.68926337297886e-07	7.61137336722416e-06	3.17648717697261	t_test
ACOT7	0.0011177413285858	0.00316091803986519	1.75791096472889	t_test
ACOT8	4.68659742839834e-07	5.17268666580659e-06	1.5046089616241	t_test
ACOX1	0.0106371806724498	0.0217188759659423	1.76568943914257	t_test
ACOX2	1.15774780224427e-09	5.05560389067211e-08	0.161771227272485	t_test
ACP1	4.68850390795473e-09	1.50757077666034e-07	1.70474325551259	t_test
ACP2	0.000186264659532828	0.000686224697396115	1.6388434042063	t_test
ACP5	0.0204418025513479	0.0379210936089711	2.21725499698619	t_test
ACP6	0.000597855779154785	0.00185754880122811	2.05607767478846	t_test
ACR	2.58765443606099e-10	1.5416263937663e-08	0.448476136200739	t_test
ACRBP	0.000143310656561992	0.00054774542858633	2.26137094368281	t_test
ACRV1	0.00126040096952335	0.0035001188593972	2.48945825385404	t_test
ACSF2	0.0259741170423041	0.0465512413017184	1.65262208912187	t_test
ACSM1	0.0107834062809522	0.0219586873009581	0.505199261687471	t_test
ACSM5	1.47261509332469e-06	1.26406692477887e-05	0.24708421354272	t_test
ACSS3	2.11811944941598e-08	4.67307459047649e-07	0.535334864039018	t_test
ACTA1	0.00981813374247647	0.0203214685108347	0.219454229373319	t_test
ACTA2	1.61953884863444e-07	2.27872955120417e-06	0.0949085470143545	t_test
ACTC1	2.18402406296362e-06	1.72551494609187e-05	0.0253486763554615	t_test
ACTG2	2.84640461587608e-09	9.89511504859653e-08	0.0529817911660863	t_test
ACTL6A	4.99735957923929e-08	8.97843997947184e-07	2.31968050923433	t_test
ACTN1	0.0149048772554261	0.0289428768805838	0.385001572302638	t_test
ACTN2	0.000689865866324081	0.0021018309237931	0.0512818694858562	t_test
ACTN3	0.00110824093906698	0.00313868445894707	0.382913694466425	t_test
ACTR3B	8.28718098656893e-05	0.00034406829660817	1.70383897488662	t_test
ACTR3C	0.0163883579573132	0.0313225789652835	1.77094566978394	t_test
ACTR5	2.64935132498727e-07	3.33007877131341e-06	1.75477991526107	t_test
ACVR2B	0.00201853347900833	0.00524040459008384	2.03490378068432	t_test
ACVRL1	1.12906778699498e-05	6.55007729223452e-05	0.503062011325373	t_test
ACY1	7.5677618743189e-05	0.000318155697266093	3.16045273682231	t_test
ACYP1	4.98432012331184e-10	2.59346474987648e-08	2.54307947863632	t_test
ADA	0.0134418570633013	0.026444782874597	2.0969549765279	t_test
ADAM10	0.000247566374842597	0.000871211840849244	1.98654031317447	t_test
ADAM12	0.0134011763019424	0.0263856572943464	2.66301240438663	t_test
ADAM15	0.00185809338523436	0.00489203295412615	1.57707161474503	t_test
ADAM17	0.00076042528623178	0.00227701338511781	1.81926681808899	t_test
ADAM33	3.38349071856243e-12	5.36869527283976e-10	0.115281734564481	t_test
ADAM8	0.000490012815124331	0.00156060122718254	2.92150409589037	t_test
ADAMTS1	4.40493096177784e-12	6.30379628368378e-10	0.104081616459999	t_test
ADAMTS10	1.68544654363153e-05	9.08848126118404e-05	0.650763215533798	t_test
ADAMTS12	0.0036566414854288	0.0087530002159047	3.31066856627448	t_test
ADAMTS15	2.45007374986162e-07	3.15515292028881e-06	0.394064476659495	t_test
ADAMTS19	6.09390964680122e-09	1.8220335074559e-07	0.562951877200844	t_test
ADAMTS4	0.000415769835300216	0.00135484493300554	0.14834918698363	t_test
ADAMTS5	1.7047611355812e-06	1.41337309667999e-05	0.287042464382183	t_test
ADAMTS7	0.000129697466932714	0.000503276417690961	2.59705371496023	t_test
ADAMTS8	1.04391058545925e-10	7.49595643658612e-09	0.131769677551591	t_test
ADAMTS9	0.000151611837392948	0.00057454038923135	0.312251626851757	t_test
ADAMTSL1	4.96873849767738e-08	8.94142728701699e-07	0.386694211060409	t_test
ADAMTSL3	9.73438164009382e-09	2.56584210796289e-07	0.0580440098751327	t_test
ADAMTSL4	7.26634266553563e-06	4.55240060820461e-05	0.584800799192901	t_test
ADAP1	0.000748874905855242	0.00224915090727813	2.20696440907318	t_test
ADAR	0.00020381031824041	0.000737959636380629	1.53522738799037	t_test
ADARB1	0.00148129717306839	0.00402224135811487	0.174313880511105	t_test
ADAT2	4.12106585922516e-05	0.000191654676320204	1.86472365069245	t_test
ADAT3	0.0002201461673951	0.000787865671878934	2.28506869085539	t_test
ADCK2	0.000823517459049598	0.00243679667627933	1.5421441769703	t_test
ADCK5	2.12083403764975e-06	1.68426592107904e-05	2.24737685950789	t_test
ADCY2	7.17878246996395e-09	2.04710263102566e-07	0.214690399128491	t_test
