"","lncRNA","MIRNA","miRNA"
"2195","AC007620.3","MIRLET7I","hsa-let-7i-5p"
"2196","AC008124.1","MIRLET7I","hsa-let-7i-5p"
"2197","AC008750.2","MIRLET7I","hsa-let-7i-5p"
"2198","AC008957.1","MIRLET7I","hsa-let-7i-5p"
"2199","AC010336.8","MIRLET7I","hsa-let-7i-5p"
"2200","AC010531.7","MIRLET7I","hsa-let-7i-5p"
"2201","AC010542.4","MIRLET7I","hsa-let-7i-5p"
"2202","AC010615.1","MIRLET7I","hsa-let-7i-5p"
"2203","AC011037.1","MIRLET7I","hsa-let-7i-5p"
"2204","AC011290.2","MIRLET7I","hsa-let-7i-5p"
"2205","AC011416.3","MIRLET7I","hsa-let-7i-5p"
"2206","AC011461.1","MIRLET7I","hsa-let-7i-5p"
"2207","AC011477.2","MIRLET7I","hsa-let-7i-5p"
"2208","AC011815.1","MIRLET7I","hsa-let-7i-5p"
"2209","AC012370.2","MIRLET7I","hsa-let-7i-5p"
"2210","AC012557.2","MIRLET7I","hsa-let-7i-5p"
"2211","AC012613.2","MIRLET7I","hsa-let-7i-5p"
"2212","AC016355.1","MIRLET7I","hsa-let-7i-5p"
"2213","AC019197.1","MIRLET7I","hsa-let-7i-5p"
"2214","AC020612.3","MIRLET7I","hsa-let-7i-5p"
"2215","AC025161.1","MIRLET7I","hsa-let-7i-5p"
"2216","AC025164.1","MIRLET7I","hsa-let-7i-5p"
"2217","AC025470.1","MIRLET7I","hsa-let-7i-5p"
"2218","AC055822.1","MIRLET7I","hsa-let-7i-5p"
"2219","AC068631.3","MIRLET7I","hsa-let-7i-5p"
"2220","AC069154.1","MIRLET7I","hsa-let-7i-5p"
"2221","AC074117.1","MIRLET7I","hsa-let-7i-5p"
"2222","AC087392.3","MIRLET7I","hsa-let-7i-5p"
"2223","AC087482.1","MIRLET7I","hsa-let-7i-5p"
"2224","AC087500.1","MIRLET7I","hsa-let-7i-5p"
"2225","AC090877.2","MIRLET7I","hsa-let-7i-5p"
"2226","AC092335.1","MIRLET7I","hsa-let-7i-5p"
"2227","AC092650.1","MIRLET7I","hsa-let-7i-5p"
"2228","AC092718.4","MIRLET7I","hsa-let-7i-5p"
"2229","AC093330.1","MIRLET7I","hsa-let-7i-5p"
"2230","AC093809.1","MIRLET7I","hsa-let-7i-5p"
"2231","AC095055.1","MIRLET7I","hsa-let-7i-5p"
"2232","AC096570.1","MIRLET7I","hsa-let-7i-5p"
"2233","AC097717.1","MIRLET7I","hsa-let-7i-5p"
"2234","AC098934.1","MIRLET7I","hsa-let-7i-5p"
"2235","AC100770.1","MIRLET7I","hsa-let-7i-5p"
"2236","AC104212.1","MIRLET7I","hsa-let-7i-5p"
"2237","AC107068.1","MIRLET7I","hsa-let-7i-5p"
"2238","AC107385.1","MIRLET7I","hsa-let-7i-5p"
"2239","AC109466.1","MIRLET7I","hsa-let-7i-5p"
"2240","AC112247.1","MIRLET7I","hsa-let-7i-5p"
"2241","AC233279.1","MIRLET7I","hsa-let-7i-5p"
"2242","AC233964.1","MIRLET7I","hsa-let-7i-5p"
"2243","AC234782.1","MIRLET7I","hsa-let-7i-5p"
"2244","AC253576.1","MIRLET7I","hsa-let-7i-5p"
"2245","ACTBP11","MIRLET7I","hsa-let-7i-5p"
"2246","ACTG1P12","MIRLET7I","hsa-let-7i-5p"
"2247","ACTG1P15","MIRLET7I","hsa-let-7i-5p"
"2248","AF117829.1","MIRLET7I","hsa-let-7i-5p"
"2249","AJ239328.1","MIRLET7I","hsa-let-7i-5p"
"2250","AL009174.1","MIRLET7I","hsa-let-7i-5p"
"2251","AL021368.3","MIRLET7I","hsa-let-7i-5p"
"2252","AL030996.1","MIRLET7I","hsa-let-7i-5p"
"2253","AL034370.1","MIRLET7I","hsa-let-7i-5p"
"2254","AL049870.1","MIRLET7I","hsa-let-7i-5p"
"2255","AL080243.1","MIRLET7I","hsa-let-7i-5p"
"2256","AL121723.1","MIRLET7I","hsa-let-7i-5p"
"2257","AL136320.1","MIRLET7I","hsa-let-7i-5p"
"2258","AL137003.2","MIRLET7I","hsa-let-7i-5p"
"2259","AL137845.2","MIRLET7I","hsa-let-7i-5p"
"2260","AL157407.1","MIRLET7I","hsa-let-7i-5p"
"2261","AL161670.2","MIRLET7I","hsa-let-7i-5p"
"2262","AL354798.1","MIRLET7I","hsa-let-7i-5p"
"2263","AL390728.1","MIRLET7I","hsa-let-7i-5p"
"2264","AL390728.4","MIRLET7I","hsa-let-7i-5p"
"2265","AL513477.2","MIRLET7I","hsa-let-7i-5p"
"2266","AL596087.1","MIRLET7I","hsa-let-7i-5p"
"2267","ALDOAP2","MIRLET7I","hsa-let-7i-5p"
"2268","AP000766.1","MIRLET7I","hsa-let-7i-5p"
"2269","AP000894.2","MIRLET7I","hsa-let-7i-5p"
"2270","AP001341.1","MIRLET7I","hsa-let-7i-5p"
"2271","AP003484.1","MIRLET7I","hsa-let-7i-5p"
"2272","AP006296.1","MIRLET7I","hsa-let-7i-5p"
"2273","ASH2LP3","MIRLET7I","hsa-let-7i-5p"
"2274","AURKAPS1","MIRLET7I","hsa-let-7i-5p"
"2275","BHLHE40-AS1","MIRLET7I","hsa-let-7i-5p"
"2276","BPIFB5P","MIRLET7I","hsa-let-7i-5p"
"2277","BRCC3P1","MIRLET7I","hsa-let-7i-5p"
"2278","BX679664.3","MIRLET7I","hsa-let-7i-5p"
"2279","C10orf25","MIRLET7I","hsa-let-7i-5p"
"2280","C18orf65","MIRLET7I","hsa-let-7i-5p"
"2281","CASC19","MIRLET7I","hsa-let-7i-5p"
"2282","CDKN2B-AS1","MIRLET7I","hsa-let-7i-5p"
"2283","CSNK1G2P1","MIRLET7I","hsa-let-7i-5p"
"2284","CTBP1-DT","MIRLET7I","hsa-let-7i-5p"
"2285","CXCR2P1","MIRLET7I","hsa-let-7i-5p"
"2286","CYP4F62P","MIRLET7I","hsa-let-7i-5p"
"2287","DBF4P1","MIRLET7I","hsa-let-7i-5p"
"2288","DDX39AP1","MIRLET7I","hsa-let-7i-5p"
"2289","DMBT1P1","MIRLET7I","hsa-let-7i-5p"
"2290","EBLN3P","MIRLET7I","hsa-let-7i-5p"
"2291","EDNRB-AS1","MIRLET7I","hsa-let-7i-5p"
"2292","EDRF1-AS1","MIRLET7I","hsa-let-7i-5p"
"2293","EEF1A1P5","MIRLET7I","hsa-let-7i-5p"
"2294","EEF1E1P1","MIRLET7I","hsa-let-7i-5p"
"2295","EIF4A1P4","MIRLET7I","hsa-let-7i-5p"
"2296","EIF4EP5","MIRLET7I","hsa-let-7i-5p"
"2297","ELOCP2","MIRLET7I","hsa-let-7i-5p"
"2298","ETF1P2","MIRLET7I","hsa-let-7i-5p"
"2299","FAM86DP","MIRLET7I","hsa-let-7i-5p"
"2300","FDPSP5","MIRLET7I","hsa-let-7i-5p"
"2301","FTLP2","MIRLET7I","hsa-let-7i-5p"
"2302","FTX","MIRLET7I","hsa-let-7i-5p"
"2303","GABPB1-AS1","MIRLET7I","hsa-let-7i-5p"
"2304","GAPDHP46","MIRLET7I","hsa-let-7i-5p"
"2305","GMDS-AS1","MIRLET7I","hsa-let-7i-5p"
"2306","GMDS-DT","MIRLET7I","hsa-let-7i-5p"
"2307","H2AFZP3","MIRLET7I","hsa-let-7i-5p"
"2308","HCG11","MIRLET7I","hsa-let-7i-5p"
"2309","HCG18","MIRLET7I","hsa-let-7i-5p"
"2310","HELLPAR","MIRLET7I","hsa-let-7i-5p"
"2311","HNRNPLP2","MIRLET7I","hsa-let-7i-5p"
"2312","HSP90AA2P","MIRLET7I","hsa-let-7i-5p"
"2313","HSP90AB2P","MIRLET7I","hsa-let-7i-5p"
"2314","HSP90AB3P","MIRLET7I","hsa-let-7i-5p"
"2315","HSPA8P1","MIRLET7I","hsa-let-7i-5p"
"2316","HSPA8P14","MIRLET7I","hsa-let-7i-5p"
"2317","HSPA8P16","MIRLET7I","hsa-let-7i-5p"
"2318","HSPA8P5","MIRLET7I","hsa-let-7i-5p"
"2319","KARSP3","MIRLET7I","hsa-let-7i-5p"
"2320","LDHBP2","MIRLET7I","hsa-let-7i-5p"
"2321","LINC00294","MIRLET7I","hsa-let-7i-5p"
"2322","LINC00462","MIRLET7I","hsa-let-7i-5p"
"2323","LINC00598","MIRLET7I","hsa-let-7i-5p"
"2324","LINC00667","MIRLET7I","hsa-let-7i-5p"
"2325","LINC01391","MIRLET7I","hsa-let-7i-5p"
"2326","LINC01605","MIRLET7I","hsa-let-7i-5p"
"2327","LINC01620","MIRLET7I","hsa-let-7i-5p"
"2328","LINC01748","MIRLET7I","hsa-let-7i-5p"
"2329","LINC01772","MIRLET7I","hsa-let-7i-5p"
"2330","LINC01825","MIRLET7I","hsa-let-7i-5p"
"2331","LINC02210","MIRLET7I","hsa-let-7i-5p"
"2332","LINC02228","MIRLET7I","hsa-let-7i-5p"
"2333","LINC02616","MIRLET7I","hsa-let-7i-5p"
"2334","LOC100128988","MIRLET7I","hsa-let-7i-5p"
"2335","LOC100130950","MIRLET7I","hsa-let-7i-5p"
"2336","LOC100506023","MIRLET7I","hsa-let-7i-5p"
"2337","LOC101928433","MIRLET7I","hsa-let-7i-5p"
"2338","LOC102723493","MIRLET7I","hsa-let-7i-5p"
"2339","LOC401176","MIRLET7I","hsa-let-7i-5p"
"2340","LOC613266","MIRLET7I","hsa-let-7i-5p"
"2341","MALAT1","MIRLET7I","hsa-let-7i-5p"
"2342","MARK2P16","MIRLET7I","hsa-let-7i-5p"
"2343","MIR205HG","MIRLET7I","hsa-let-7i-5p"
"2344","MRPL3P1","MIRLET7I","hsa-let-7i-5p"
"2345","MRPL51P2","MIRLET7I","hsa-let-7i-5p"
"2346","MSC-AS1","MIRLET7I","hsa-let-7i-5p"
"2347","MTATP8P1","MIRLET7I","hsa-let-7i-5p"
"2348","MTCO2P12","MIRLET7I","hsa-let-7i-5p"
"2349","MTCO3P12","MIRLET7I","hsa-let-7i-5p"
"2350","MTCYBP13","MIRLET7I","hsa-let-7i-5p"
"2351","MTND2P28","MIRLET7I","hsa-let-7i-5p"
"2352","MTND4P12","MIRLET7I","hsa-let-7i-5p"
"2353","MTND5P10","MIRLET7I","hsa-let-7i-5p"
"2354","MTND5P11","MIRLET7I","hsa-let-7i-5p"
"2355","NEAT1","MIRLET7I","hsa-let-7i-5p"
"2356","NPM1P12","MIRLET7I","hsa-let-7i-5p"
"2357","OIP5-AS1","MIRLET7I","hsa-let-7i-5p"
"2358","PABPC1P1","MIRLET7I","hsa-let-7i-5p"
"2359","PCNAP3","MIRLET7I","hsa-let-7i-5p"
"2360","PDCD4-AS1","MIRLET7I","hsa-let-7i-5p"
"2361","PGK1P2","MIRLET7I","hsa-let-7i-5p"
"2362","PIN1P1","MIRLET7I","hsa-let-7i-5p"
"2363","PSMA3-AS1","MIRLET7I","hsa-let-7i-5p"
"2364","PSMB8-AS1","MIRLET7I","hsa-let-7i-5p"
"2365","PTCHD1-AS","MIRLET7I","hsa-let-7i-5p"
"2366","PTP4A1P3","MIRLET7I","hsa-let-7i-5p"
"2367","PTP4A1P7","MIRLET7I","hsa-let-7i-5p"
"2368","PTP4A2P1","MIRLET7I","hsa-let-7i-5p"
"2369","RAC1P4","MIRLET7I","hsa-let-7i-5p"
"2370","RAP2C-AS1","MIRLET7I","hsa-let-7i-5p"
"2371","RBM22P1","MIRLET7I","hsa-let-7i-5p"
"2372","RFWD2P1","MIRLET7I","hsa-let-7i-5p"
"2373","RNF138P1","MIRLET7I","hsa-let-7i-5p"
"2374","RPL10P3","MIRLET7I","hsa-let-7i-5p"
"2375","RPL17P22","MIRLET7I","hsa-let-7i-5p"
"2376","RPL23AP53","MIRLET7I","hsa-let-7i-5p"
"2377","RPL5P13","MIRLET7I","hsa-let-7i-5p"
"2378","RPL6P27","MIRLET7I","hsa-let-7i-5p"
"2379","RPS11P5","MIRLET7I","hsa-let-7i-5p"
"2380","RPSAP69","MIRLET7I","hsa-let-7i-5p"
"2381","SBDSP1","MIRLET7I","hsa-let-7i-5p"
"2382","SELENOTP2","MIRLET7I","hsa-let-7i-5p"
"2383","SETP4","MIRLET7I","hsa-let-7i-5p"
"2384","SIGLEC29P","MIRLET7I","hsa-let-7i-5p"
"2385","SLC25A38P1","MIRLET7I","hsa-let-7i-5p"
"2386","SNHG1","MIRLET7I","hsa-let-7i-5p"
"2387","SNHG14","MIRLET7I","hsa-let-7i-5p"
"2388","SNHG16","MIRLET7I","hsa-let-7i-5p"
"2389","SOX21-AS1","MIRLET7I","hsa-let-7i-5p"
"2390","SP2-AS1","MIRLET7I","hsa-let-7i-5p"
"2391","SPCS2P4","MIRLET7I","hsa-let-7i-5p"
"2392","ST20-AS1","MIRLET7I","hsa-let-7i-5p"
"2393","TAS2R15P","MIRLET7I","hsa-let-7i-5p"
"2394","TATDN2P1","MIRLET7I","hsa-let-7i-5p"
"2395","TP53TG1","MIRLET7I","hsa-let-7i-5p"
"2396","TRG-AS1","MIRLET7I","hsa-let-7i-5p"
"2397","TRMT10BP1","MIRLET7I","hsa-let-7i-5p"
"2398","TTN-AS1","MIRLET7I","hsa-let-7i-5p"
"2399","TTTY15","MIRLET7I","hsa-let-7i-5p"
"2400","TUG1","MIRLET7I","hsa-let-7i-5p"
"2401","UBA6-AS1","MIRLET7I","hsa-let-7i-5p"
"2402","UBBP3","MIRLET7I","hsa-let-7i-5p"
"2403","VPS35P1","MIRLET7I","hsa-let-7i-5p"
"2404","WDR86-AS1","MIRLET7I","hsa-let-7i-5p"
"2405","XIST","MIRLET7I","hsa-let-7i-5p"
"2406","XLOC_000650","MIRLET7I","hsa-let-7i-5p"
"2407","XLOC_000912","MIRLET7I","hsa-let-7i-5p"
"2408","XLOC_004626","MIRLET7I","hsa-let-7i-5p"
"2409","XLOC_005127","MIRLET7I","hsa-let-7i-5p"
"2410","XLOC_005419","MIRLET7I","hsa-let-7i-5p"
"2411","XLOC_005582","MIRLET7I","hsa-let-7i-5p"
"2412","XLOC_006192","MIRLET7I","hsa-let-7i-5p"
"2413","XLOC_006294","MIRLET7I","hsa-let-7i-5p"
"2414","XLOC_006516","MIRLET7I","hsa-let-7i-5p"
"2415","XLOC_006663","MIRLET7I","hsa-let-7i-5p"
"2416","XLOC_007053","MIRLET7I","hsa-let-7i-5p"
"2417","XLOC_008185","MIRLET7I","hsa-let-7i-5p"
"2418","XLOC_008618","MIRLET7I","hsa-let-7i-5p"
"2419","XLOC_009483","MIRLET7I","hsa-let-7i-5p"
"2420","XLOC_009544","MIRLET7I","hsa-let-7i-5p"
"2421","XLOC_010026","MIRLET7I","hsa-let-7i-5p"
"2422","XLOC_010445","MIRLET7I","hsa-let-7i-5p"
"2423","XLOC_010601","MIRLET7I","hsa-let-7i-5p"
"2424","XLOC_011313","MIRLET7I","hsa-let-7i-5p"
"2425","XLOC_012115","MIRLET7I","hsa-let-7i-5p"
"2426","XLOC_014209","MIRLET7I","hsa-let-7i-5p"
"2427","YBX1P4","MIRLET7I","hsa-let-7i-5p"
"2428","ZEB1-AS1","MIRLET7I","hsa-let-7i-5p"
"2429","ZNF271P","MIRLET7I","hsa-let-7i-5p"
"2430","ZNF587P1","MIRLET7I","hsa-let-7i-5p"
"2431","AC087763.1","MIR1-2","hsa-miR-1-3p"
"2432","AC087763.1","MIR1-1","hsa-miR-1-3p"
"2433","AC113935.1","MIR1-2","hsa-miR-1-3p"
"2434","AC113935.1","MIR1-1","hsa-miR-1-3p"
"2435","AC144652.1","MIR1-2","hsa-miR-1-3p"
"2436","AC144652.1","MIR1-1","hsa-miR-1-3p"
"2437","AL132780.1","MIR1-2","hsa-miR-1-3p"
"2438","AL132780.1","MIR1-1","hsa-miR-1-3p"
"2439","AL365440.1","MIR1-2","hsa-miR-1-3p"
"2440","AL365440.1","MIR1-1","hsa-miR-1-3p"
"2441","H2AFZP2","MIR1-2","hsa-miR-1-3p"
"2442","H2AFZP2","MIR1-1","hsa-miR-1-3p"
"2443","H2AFZP3","MIR1-2","hsa-miR-1-3p"
"2444","H2AFZP3","MIR1-1","hsa-miR-1-3p"
"2445","HSPA8P8","MIR1-2","hsa-miR-1-3p"
"2446","HSPA8P8","MIR1-1","hsa-miR-1-3p"
"2447","MTATP6P1","MIR1-2","hsa-miR-1-3p"
"2448","MTATP6P1","MIR1-1","hsa-miR-1-3p"
"2449","MTHFD2P6","MIR1-2","hsa-miR-1-3p"
"2450","MTHFD2P6","MIR1-1","hsa-miR-1-3p"
"2451","NACA4P","MIR1-2","hsa-miR-1-3p"
"2452","NACA4P","MIR1-1","hsa-miR-1-3p"
"2453","SNHG5","MIR1-2","hsa-miR-1-3p"
"2454","SNHG5","MIR1-1","hsa-miR-1-3p"
"2455","SNRPCP2","MIR1-2","hsa-miR-1-3p"
"2456","SNRPCP2","MIR1-1","hsa-miR-1-3p"
"2457","AC004453.1","MIR101-1","hsa-miR-101-3p"
"2458","AC004453.1","MIR101-2","hsa-miR-101-3p"
"2459","AC005082.1","MIR101-1","hsa-miR-101-3p"
"2460","AC005082.1","MIR101-2","hsa-miR-101-3p"
"2461","AC010198.2","MIR101-1","hsa-miR-101-3p"
"2462","AC010198.2","MIR101-2","hsa-miR-101-3p"
"2463","AC010980.2","MIR101-1","hsa-miR-101-3p"
"2464","AC010980.2","MIR101-2","hsa-miR-101-3p"
"2465","AC015712.2","MIR101-1","hsa-miR-101-3p"
"2466","AC015712.2","MIR101-2","hsa-miR-101-3p"
"2467","AC097488.1","MIR101-1","hsa-miR-101-3p"
"2468","AC097488.1","MIR101-2","hsa-miR-101-3p"
"2469","AC097534.2","MIR101-1","hsa-miR-101-3p"
"2470","AC097534.2","MIR101-2","hsa-miR-101-3p"
"2471","AC100810.3","MIR101-1","hsa-miR-101-3p"
"2472","AC100810.3","MIR101-2","hsa-miR-101-3p"
"2473","AC104454.1","MIR101-1","hsa-miR-101-3p"
"2474","AC104454.1","MIR101-2","hsa-miR-101-3p"
"2475","AC107918.2","MIR101-1","hsa-miR-101-3p"
"2476","AC107918.2","MIR101-2","hsa-miR-101-3p"
"2477","AC135178.5","MIR101-1","hsa-miR-101-3p"
"2478","AC135178.5","MIR101-2","hsa-miR-101-3p"
"2479","AC135977.1","MIR101-1","hsa-miR-101-3p"
"2480","AC135977.1","MIR101-2","hsa-miR-101-3p"
"2481","AL023284.1","MIR101-1","hsa-miR-101-3p"
"2482","AL023284.1","MIR101-2","hsa-miR-101-3p"
"2483","AL109955.2","MIR101-1","hsa-miR-101-3p"
"2484","AL109955.2","MIR101-2","hsa-miR-101-3p"
"2485","AL121768.2","MIR101-1","hsa-miR-101-3p"
"2486","AL121768.2","MIR101-2","hsa-miR-101-3p"
"2487","AL357055.1","MIR101-1","hsa-miR-101-3p"
"2488","AL357055.1","MIR101-2","hsa-miR-101-3p"
"2489","AL365361.1","MIR101-1","hsa-miR-101-3p"
"2490","AL365361.1","MIR101-2","hsa-miR-101-3p"
"2491","AL365396.1","MIR101-1","hsa-miR-101-3p"
"2492","AL365396.1","MIR101-2","hsa-miR-101-3p"
"2493","AL391294.1","MIR101-1","hsa-miR-101-3p"
"2494","AL391294.1","MIR101-2","hsa-miR-101-3p"
"2495","AL596266.1","MIR101-1","hsa-miR-101-3p"
"2496","AL596266.1","MIR101-2","hsa-miR-101-3p"
"2497","BPIFB5P","MIR101-1","hsa-miR-101-3p"
"2498","BPIFB5P","MIR101-2","hsa-miR-101-3p"
"2499","CCDC26","MIR101-1","hsa-miR-101-3p"
"2500","CCDC26","MIR101-2","hsa-miR-101-3p"
"2501","DHCR24-DT","MIR101-1","hsa-miR-101-3p"
"2502","DHCR24-DT","MIR101-2","hsa-miR-101-3p"
"2503","DHRS4-AS1","MIR101-1","hsa-miR-101-3p"
"2504","DHRS4-AS1","MIR101-2","hsa-miR-101-3p"
"2505","EBLN3P","MIR101-1","hsa-miR-101-3p"
"2506","EBLN3P","MIR101-2","hsa-miR-101-3p"
"2507","EEF1A1P14","MIR101-1","hsa-miR-101-3p"
"2508","EEF1A1P14","MIR101-2","hsa-miR-101-3p"
"2509","EEF1A1P19","MIR101-1","hsa-miR-101-3p"
"2510","EEF1A1P19","MIR101-2","hsa-miR-101-3p"
"2511","EEF1A1P5","MIR101-1","hsa-miR-101-3p"
"2512","EEF1A1P5","MIR101-2","hsa-miR-101-3p"
"2513","EEF1A1P6","MIR101-1","hsa-miR-101-3p"
"2514","EEF1A1P6","MIR101-2","hsa-miR-101-3p"
"2515","EEF1A1P7","MIR101-1","hsa-miR-101-3p"
"2516","EEF1A1P7","MIR101-2","hsa-miR-101-3p"
"2517","ETF1P2","MIR101-1","hsa-miR-101-3p"
"2518","ETF1P2","MIR101-2","hsa-miR-101-3p"
"2519","FER1L4","MIR101-1","hsa-miR-101-3p"
"2520","FER1L4","MIR101-2","hsa-miR-101-3p"
"2521","FZD10-AS1","MIR101-1","hsa-miR-101-3p"
"2522","FZD10-AS1","MIR101-2","hsa-miR-101-3p"
"2523","GAPDHP1","MIR101-1","hsa-miR-101-3p"
"2524","GAPDHP1","MIR101-2","hsa-miR-101-3p"
"2525","HCG18","MIR101-1","hsa-miR-101-3p"
"2526","HCG18","MIR101-2","hsa-miR-101-3p"
"2527","HCP5","MIR101-1","hsa-miR-101-3p"
"2528","HCP5","MIR101-2","hsa-miR-101-3p"
"2529","HNRNPCP2","MIR101-1","hsa-miR-101-3p"
"2530","HNRNPCP2","MIR101-2","hsa-miR-101-3p"
"2531","HNRNPFP1","MIR101-1","hsa-miR-101-3p"
"2532","HNRNPFP1","MIR101-2","hsa-miR-101-3p"
"2533","HSP90AA2P","MIR101-1","hsa-miR-101-3p"
"2534","HSP90AA2P","MIR101-2","hsa-miR-101-3p"
"2535","HSP90AB3P","MIR101-1","hsa-miR-101-3p"
"2536","HSP90AB3P","MIR101-2","hsa-miR-101-3p"
"2537","HSPA8P6","MIR101-1","hsa-miR-101-3p"
"2538","HSPA8P6","MIR101-2","hsa-miR-101-3p"
"2539","HSPD1P4","MIR101-1","hsa-miR-101-3p"
"2540","HSPD1P4","MIR101-2","hsa-miR-101-3p"
"2541","KCNQ1OT1","MIR101-1","hsa-miR-101-3p"
"2542","KCNQ1OT1","MIR101-2","hsa-miR-101-3p"
"2543","LCAL1","MIR101-1","hsa-miR-101-3p"
"2544","LCAL1","MIR101-2","hsa-miR-101-3p"
"2545","LINC00511","MIR101-1","hsa-miR-101-3p"
"2546","LINC00511","MIR101-2","hsa-miR-101-3p"
"2547","LINC00907","MIR101-1","hsa-miR-101-3p"
"2548","LINC00907","MIR101-2","hsa-miR-101-3p"
"2549","LINC01094","MIR101-1","hsa-miR-101-3p"
"2550","LINC01094","MIR101-2","hsa-miR-101-3p"
"2551","LOC101927751","MIR101-1","hsa-miR-101-3p"
"2552","LOC101927751","MIR101-2","hsa-miR-101-3p"
"2553","MALAT1","MIR101-1","hsa-miR-101-3p"
"2554","MALAT1","MIR101-2","hsa-miR-101-3p"
"2555","MAPKAPK5-AS1","MIR101-1","hsa-miR-101-3p"
"2556","MAPKAPK5-AS1","MIR101-2","hsa-miR-101-3p"
"2557","MSC-AS1","MIR101-1","hsa-miR-101-3p"
"2558","MSC-AS1","MIR101-2","hsa-miR-101-3p"
"2559","NEAT1","MIR101-1","hsa-miR-101-3p"
"2560","NEAT1","MIR101-2","hsa-miR-101-3p"
"2561","NORAD","MIR101-1","hsa-miR-101-3p"
"2562","NORAD","MIR101-2","hsa-miR-101-3p"
"2563","NR2F1-AS1","MIR101-1","hsa-miR-101-3p"
"2564","NR2F1-AS1","MIR101-2","hsa-miR-101-3p"
"2565","OR13D3P","MIR101-1","hsa-miR-101-3p"
"2566","OR13D3P","MIR101-2","hsa-miR-101-3p"
"2567","OR9G3P","MIR101-1","hsa-miR-101-3p"
"2568","OR9G3P","MIR101-2","hsa-miR-101-3p"
"2569","OVCH1-AS1","MIR101-1","hsa-miR-101-3p"
"2570","OVCH1-AS1","MIR101-2","hsa-miR-101-3p"
"2571","PLEKHA3P1","MIR101-1","hsa-miR-101-3p"
"2572","PLEKHA3P1","MIR101-2","hsa-miR-101-3p"
"2573","RPL5P6","MIR101-1","hsa-miR-101-3p"
"2574","RPL5P6","MIR101-2","hsa-miR-101-3p"
"2575","RPS19P3","MIR101-1","hsa-miR-101-3p"
"2576","RPS19P3","MIR101-2","hsa-miR-101-3p"
"2577","SDCBP2-AS1","MIR101-1","hsa-miR-101-3p"
"2578","SDCBP2-AS1","MIR101-2","hsa-miR-101-3p"
"2579","SNHG1","MIR101-1","hsa-miR-101-3p"
"2580","SNHG1","MIR101-2","hsa-miR-101-3p"
"2581","VDAC1P6","MIR101-1","hsa-miR-101-3p"
"2582","VDAC1P6","MIR101-2","hsa-miR-101-3p"
"2583","XIST","MIR101-1","hsa-miR-101-3p"
"2584","XIST","MIR101-2","hsa-miR-101-3p"
"2585","XLOC_004165","MIR101-1","hsa-miR-101-3p"
"2586","XLOC_004165","MIR101-2","hsa-miR-101-3p"
"2587","XLOC_004622","MIR101-1","hsa-miR-101-3p"
"2588","XLOC_004622","MIR101-2","hsa-miR-101-3p"
"2589","XLOC_006012","MIR101-1","hsa-miR-101-3p"
"2590","XLOC_006012","MIR101-2","hsa-miR-101-3p"
"2591","XLOC_006390","MIR101-1","hsa-miR-101-3p"
"2592","XLOC_006390","MIR101-2","hsa-miR-101-3p"
"2593","XLOC_008185","MIR101-1","hsa-miR-101-3p"
"2594","XLOC_008185","MIR101-2","hsa-miR-101-3p"
"2595","XLOC_010202","MIR101-1","hsa-miR-101-3p"
"2596","XLOC_010202","MIR101-2","hsa-miR-101-3p"
"2597","XLOC_010263","MIR101-1","hsa-miR-101-3p"
"2598","XLOC_010263","MIR101-2","hsa-miR-101-3p"
"2599","XLOC_012980","MIR101-1","hsa-miR-101-3p"
"2600","XLOC_012980","MIR101-2","hsa-miR-101-3p"
"2601","ZFAS1","MIR101-1","hsa-miR-101-3p"
"2602","ZFAS1","MIR101-2","hsa-miR-101-3p"
"2603","ZNF652P1","MIR101-1","hsa-miR-101-3p"
"2604","ZNF652P1","MIR101-2","hsa-miR-101-3p"
"2605","AC022706.1","MIR103A2","hsa-miR-103a-2-5p"
"2606","AC025470.2","MIR103A2","hsa-miR-103a-2-5p"
"2607","AC026877.1","MIR103A2","hsa-miR-103a-2-5p"
"2608","AC027139.1","MIR103A2","hsa-miR-103a-2-5p"
"2609","AC073465.1","MIR103A2","hsa-miR-103a-2-5p"
"2610","AC074050.1","MIR103A2","hsa-miR-103a-2-5p"
"2611","AC087477.6","MIR103A2","hsa-miR-103a-2-5p"
"2612","AC090017.1","MIR103A2","hsa-miR-103a-2-5p"
"2613","AC090023.2","MIR103A2","hsa-miR-103a-2-5p"
"2614","AC097534.1","MIR103A2","hsa-miR-103a-2-5p"
"2615","AC107959.1","MIR103A2","hsa-miR-103a-2-5p"
"2616","AC116407.1","MIR103A2","hsa-miR-103a-2-5p"
"2617","AC126389.1","MIR103A2","hsa-miR-103a-2-5p"
"2618","AC131254.1","MIR103A2","hsa-miR-103a-2-5p"
"2619","AC133552.1","MIR103A2","hsa-miR-103a-2-5p"
"2620","ACTN4P1","MIR103A2","hsa-miR-103a-2-5p"
"2621","AD000090.1","MIR103A2","hsa-miR-103a-2-5p"
"2622","AF001548.2","MIR103A2","hsa-miR-103a-2-5p"
"2623","AL139158.3","MIR103A2","hsa-miR-103a-2-5p"
"2624","AL158201.1","MIR103A2","hsa-miR-103a-2-5p"
"2625","AL359845.1","MIR103A2","hsa-miR-103a-2-5p"
"2626","AL445189.2","MIR103A2","hsa-miR-103a-2-5p"
"2627","AP000357.1","MIR103A2","hsa-miR-103a-2-5p"
"2628","ASTN2-AS1","MIR103A2","hsa-miR-103a-2-5p"
