"","lncRNA","miRNA","MIRNA"
"24773","LINC00885","hsa-miR-3064-5p","MIR3064"
"24774","CTBP1-AS2","hsa-miR-3064-5p","MIR3064"
"24775","NOP14-AS1","hsa-miR-3064-5p","MIR3064"
"24776","AC107068.1","hsa-miR-3064-5p","MIR3064"
"24777","AC093677.2","hsa-miR-3064-5p","MIR3064"
"24778","AC004067.1","hsa-miR-3064-5p","MIR3064"
"24779","AC025171.1","hsa-miR-3064-5p","MIR3064"
"24780","AC010435.1","hsa-miR-3064-5p","MIR3064"
"24781","CKMT2-AS1","hsa-miR-3064-5p","MIR3064"
"24782","AC016550.3","hsa-miR-3064-5p","MIR3064"
"24783","E2F3-IT1","hsa-miR-3064-5p","MIR3064"
"24784","AL662884.2","hsa-miR-3064-5p","MIR3064"
"24785","HCG23","hsa-miR-3064-5p","MIR3064"
"24786","Z97832.2","hsa-miR-3064-5p","MIR3064"
"24787","AC102953.2","hsa-miR-3064-5p","MIR3064"
"24788","AC004540.2","hsa-miR-3064-5p","MIR3064"
"24789","AC007036.3","hsa-miR-3064-5p","MIR3064"
"24790","AC074183.1","hsa-miR-3064-5p","MIR3064"
"24791","AC074183.2","hsa-miR-3064-5p","MIR3064"
"24792","AC078846.1","hsa-miR-3064-5p","MIR3064"
"24793","AC005229.4","hsa-miR-3064-5p","MIR3064"
"24794","AC073111.4","hsa-miR-3064-5p","MIR3064"
"24795","AC034111.1","hsa-miR-3064-5p","MIR3064"
"24796","AC055854.1","hsa-miR-3064-5p","MIR3064"
"24797","AC009630.3","hsa-miR-3064-5p","MIR3064"
"24798","AZIN1-AS1","hsa-miR-3064-5p","MIR3064"
"24799","CASC8","hsa-miR-3064-5p","MIR3064"
"24800","AC083843.3","hsa-miR-3064-5p","MIR3064"
"24801","PEG13","hsa-miR-3064-5p","MIR3064"
"24802","AC105235.1","hsa-miR-3064-5p","MIR3064"
"24803","AL162231.4","hsa-miR-3064-5p","MIR3064"
"24804","MIR600HG","hsa-miR-3064-5p","MIR3064"
"24805","LINC00963","hsa-miR-3064-5p","MIR3064"
"24806","C9orf139","hsa-miR-3064-5p","MIR3064"
"24807","LINC00704","hsa-miR-3064-5p","MIR3064"
"24808","AC044784.2","hsa-miR-3064-5p","MIR3064"
"24809","LINC01468","hsa-miR-3064-5p","MIR3064"
"24810","LINC01515","hsa-miR-3064-5p","MIR3064"
"24811","LINC00858","hsa-miR-3064-5p","MIR3064"
"24812","AL136982.1","hsa-miR-3064-5p","MIR3064"
"24813","AGAP11","hsa-miR-3064-5p","MIR3064"
"24814","AL136982.6","hsa-miR-3064-5p","MIR3064"
"24815","AL157832.1","hsa-miR-3064-5p","MIR3064"
"24816","AC240565.1","hsa-miR-3064-5p","MIR3064"
"24817","H19","hsa-miR-3064-5p","MIR3064"
"24818","KCNQ1OT1","hsa-miR-3064-5p","MIR3064"
"24819","LINC00958","hsa-miR-3064-5p","MIR3064"
"24820","MIR194-2HG","hsa-miR-3064-5p","MIR3064"
"24821","NEAT1","hsa-miR-3064-5p","MIR3064"
"24822","AP000769.2","hsa-miR-3064-5p","MIR3064"
"24823","MALAT1","hsa-miR-3064-5p","MIR3064"
"24824","AP001157.1","hsa-miR-3064-5p","MIR3064"
"24825","KCTD21-AS1","hsa-miR-3064-5p","MIR3064"
"24826","AC068888.1","hsa-miR-3064-5p","MIR3064"
"24827","AC023509.1","hsa-miR-3064-5p","MIR3064"
"24828","AGAP2-AS1","hsa-miR-3064-5p","MIR3064"
"24829","HELLPAR","hsa-miR-3064-5p","MIR3064"
"24830","AC144548.1","hsa-miR-3064-5p","MIR3064"
"24831","PXN-AS1","hsa-miR-3064-5p","MIR3064"
"24832","LINC01089","hsa-miR-3064-5p","MIR3064"
"24833","TMEM132D-AS1","hsa-miR-3064-5p","MIR3064"
"24834","AC131212.3","hsa-miR-3064-5p","MIR3064"
"24835","DLEU1","hsa-miR-3064-5p","MIR3064"
"24836","AL137782.1","hsa-miR-3064-5p","MIR3064"
"24837","LINC00460","hsa-miR-3064-5p","MIR3064"
"24838","AL139385.1","hsa-miR-3064-5p","MIR3064"
"24839","AL160314.2","hsa-miR-3064-5p","MIR3064"
"24840","DHRS4-AS1","hsa-miR-3064-5p","MIR3064"
"24841","AC004846.2","hsa-miR-3064-5p","MIR3064"
"24842","AC005519.1","hsa-miR-3064-5p","MIR3064"
"24843","VASH1-AS1","hsa-miR-3064-5p","MIR3064"
"24844","LINC01146","hsa-miR-3064-5p","MIR3064"
"24845","AL162171.3","hsa-miR-3064-5p","MIR3064"
"24846","AL356017.1","hsa-miR-3064-5p","MIR3064"
"24847","AL157871.6","hsa-miR-3064-5p","MIR3064"
"24848","AC087481.3","hsa-miR-3064-5p","MIR3064"
"24849","AC020658.3","hsa-miR-3064-5p","MIR3064"
"24850","SPINT1-AS1","hsa-miR-3064-5p","MIR3064"
"24851","OIP5-AS1","hsa-miR-3064-5p","MIR3064"
"24852","AC018926.2","hsa-miR-3064-5p","MIR3064"
"24853","DNAAF4-CCPG1","hsa-miR-3064-5p","MIR3064"
"24854","AC087612.1","hsa-miR-3064-5p","MIR3064"
"24855","AC027237.3","hsa-miR-3064-5p","MIR3064"
"24856","NPTN-IT1","hsa-miR-3064-5p","MIR3064"
"24857","Z98883.1","hsa-miR-3064-5p","MIR3064"
"24858","Z92544.2","hsa-miR-3064-5p","MIR3064"
"24859","LINC00514","hsa-miR-3064-5p","MIR3064"
"24860","AC004224.2","hsa-miR-3064-5p","MIR3064"
"24861","AC022167.2","hsa-miR-3064-5p","MIR3064"
"24862","AC133552.5","hsa-miR-3064-5p","MIR3064"
"24863","AC109460.3","hsa-miR-3064-5p","MIR3064"
"24864","AC009133.5","hsa-miR-3064-5p","MIR3064"
"24865","AC026471.4","hsa-miR-3064-5p","MIR3064"
"24866","AC040162.3","hsa-miR-3064-5p","MIR3064"
"24867","AC027279.4","hsa-miR-3064-5p","MIR3064"
"24868","AC092139.3","hsa-miR-3064-5p","MIR3064"
"24869","AC092127.1","hsa-miR-3064-5p","MIR3064"
"24870","AC092384.3","hsa-miR-3064-5p","MIR3064"
"24871","LINC02193","hsa-miR-3064-5p","MIR3064"
"24872","AC016876.2","hsa-miR-3064-5p","MIR3064"
"24873","RP1-178F10.3","hsa-miR-3064-5p","MIR3064"
"24874","AC130686.1","hsa-miR-3064-5p","MIR3064"
"24875","AC067852.2","hsa-miR-3064-5p","MIR3064"
"24876","AC138150.2","hsa-miR-3064-5p","MIR3064"
"24877","AC015909.3","hsa-miR-3064-5p","MIR3064"
"24878","AC015883.1","hsa-miR-3064-5p","MIR3064"
"24879","TSPOAP1-AS1","hsa-miR-3064-5p","MIR3064"
"24880","AC005828.4","hsa-miR-3064-5p","MIR3064"
"24881","ARHGAP27P1-BPTFP1-KPNA2P3","hsa-miR-3064-5p","MIR3064"
"24882","TEN1-CDK3","hsa-miR-3064-5p","MIR3064"
"24883","SNHG20","hsa-miR-3064-5p","MIR3064"
"24884","AC087741.1","hsa-miR-3064-5p","MIR3064"
"24885","AC124319.4","hsa-miR-3064-5p","MIR3064"
"24886","AP005131.4","hsa-miR-3064-5p","MIR3064"
"24887","AP005131.6","hsa-miR-3064-5p","MIR3064"
"24888","AC116447.1","hsa-miR-3064-5p","MIR3064"
"24889","AC092279.2","hsa-miR-3064-5p","MIR3064"
"24890","LINC00665","hsa-miR-3064-5p","MIR3064"
"24891","AC008806.1","hsa-miR-3064-5p","MIR3064"
"24892","AC008750.5","hsa-miR-3064-5p","MIR3064"
"24893","AC010327.5","hsa-miR-3064-5p","MIR3064"
"24894","A1BG-AS1","hsa-miR-3064-5p","MIR3064"
"24895","AL031686.1","hsa-miR-3064-5p","MIR3064"
"24896","ZFAS1","hsa-miR-3064-5p","MIR3064"
"24897","CEBPB-AS1","hsa-miR-3064-5p","MIR3064"
"24898","AL132655.1","hsa-miR-3064-5p","MIR3064"
"24899","AF127577.4","hsa-miR-3064-5p","MIR3064"
"24900","LINC02246","hsa-miR-3064-5p","MIR3064"
"24901","AP000317.2","hsa-miR-3064-5p","MIR3064"
"24902","LINC01436","hsa-miR-3064-5p","MIR3064"
"24903","LINC01547","hsa-miR-3064-5p","MIR3064"
"24904","AC005301.1","hsa-miR-3064-5p","MIR3064"
"24905","GUSBP11","hsa-miR-3064-5p","MIR3064"
"24906","AL021877.2","hsa-miR-3064-5p","MIR3064"
"24907","AL008718.2","hsa-miR-3064-5p","MIR3064"
"24908","LINC00899","hsa-miR-3064-5p","MIR3064"
"24909","MIRLET7BHG","hsa-miR-3064-5p","MIR3064"
"24910","AL034546.1","hsa-miR-3064-5p","MIR3064"
"24911","ZNF674-AS1","hsa-miR-3064-5p","MIR3064"
"24912","LINC01278","hsa-miR-3064-5p","MIR3064"
"24913","XIST","hsa-miR-3064-5p","MIR3064"
"24914","MIR503HG","hsa-miR-3064-5p","MIR3064"
"24915","LINC00632","hsa-miR-3064-5p","MIR3064"
"24916","AC244197.2","hsa-miR-3064-5p","MIR3064"
"24917","LINC00893","hsa-miR-3064-5p","MIR3064"
"24918","AL391244.1","hsa-miR-30a-5p","MIR30A"
"24919","AC254633.1","hsa-miR-30a-5p","MIR30A"
"24920","LINC01355","hsa-miR-30a-5p","MIR30A"
"24921","AC239868.1","hsa-miR-30a-5p","MIR30A"
"24922","LINC01133","hsa-miR-30a-5p","MIR30A"
"24923","RP11-226L15.5","hsa-miR-30a-5p","MIR30A"
"24924","LINC01139","hsa-miR-30a-5p","MIR30A"
"24925","AL390728.6","hsa-miR-30a-5p","MIR30A"
"24926","AL133243.3","hsa-miR-30a-5p","MIR30A"
"24927","AC016747.1","hsa-miR-30a-5p","MIR30A"
"24928","AC005034.3","hsa-miR-30a-5p","MIR30A"
"24929","AC092168.2","hsa-miR-30a-5p","MIR30A"
"24930","PAX8-AS1","hsa-miR-30a-5p","MIR30A"
"24931","AC016717.2","hsa-miR-30a-5p","MIR30A"
"24932","AC010148.1","hsa-miR-30a-5p","MIR30A"
"24933","AC069222.1","hsa-miR-30a-5p","MIR30A"
"24934","ACAP2-IT1","hsa-miR-30a-5p","MIR30A"
"24935","CTBP1-AS2","hsa-miR-30a-5p","MIR30A"
"24936","NOP14-AS1","hsa-miR-30a-5p","MIR30A"
"24937","AC109347.1","hsa-miR-30a-5p","MIR30A"
"24938","LIFR-AS1","hsa-miR-30a-5p","MIR30A"
"24939","AC008966.1","hsa-miR-30a-5p","MIR30A"
"24940","EPB41L4A-AS1","hsa-miR-30a-5p","MIR30A"
"24941","AC021078.1","hsa-miR-30a-5p","MIR30A"
"24942","AL137003.2","hsa-miR-30a-5p","MIR30A"
"24943","AL353759.1","hsa-miR-30a-5p","MIR30A"
"24944","AL662795.1","hsa-miR-30a-5p","MIR30A"
"24945","HCG18","hsa-miR-30a-5p","MIR30A"
"24946","LINC02535","hsa-miR-30a-5p","MIR30A"
"24947","AL096817.1","hsa-miR-30a-5p","MIR30A"
"24948","AL024507.2","hsa-miR-30a-5p","MIR30A"
"24949","AC018648.1","hsa-miR-30a-5p","MIR30A"
"24950","AC073335.2","hsa-miR-30a-5p","MIR30A"
"24951","SLC26A4-AS1","hsa-miR-30a-5p","MIR30A"
"24952","AC144652.1","hsa-miR-30a-5p","MIR30A"
"24953","AF131215.3","hsa-miR-30a-5p","MIR30A"
"24954","AP006248.4","hsa-miR-30a-5p","MIR30A"
"24955","AC009812.1","hsa-miR-30a-5p","MIR30A"
"24956","AF117829.1","hsa-miR-30a-5p","MIR30A"
"24957","AC023632.6","hsa-miR-30a-5p","MIR30A"
"24958","PVT1","hsa-miR-30a-5p","MIR30A"
"24959","LINC00707","hsa-miR-30a-5p","MIR30A"
"24960","AL139125.2","hsa-miR-30a-5p","MIR30A"
"24961","GATA3-AS1","hsa-miR-30a-5p","MIR30A"
"24962","AL157392.3","hsa-miR-30a-5p","MIR30A"
"24963","C10orf25","hsa-miR-30a-5p","MIR30A"
"24964","AC091769.2","hsa-miR-30a-5p","MIR30A"
"24965","AC010997.6","hsa-miR-30a-5p","MIR30A"
"24966","NUTM2B-AS1","hsa-miR-30a-5p","MIR30A"
"24967","DNMBP-AS1","hsa-miR-30a-5p","MIR30A"
"24968","AL158835.1","hsa-miR-30a-5p","MIR30A"
"24969","AL158835.4","hsa-miR-30a-5p","MIR30A"
"24970","KRTAP5-AS1","hsa-miR-30a-5p","MIR30A"
"24971","KCNQ1OT1","hsa-miR-30a-5p","MIR30A"
"24972","NEAT1","hsa-miR-30a-5p","MIR30A"
"24973","AP000769.2","hsa-miR-30a-5p","MIR30A"
"24974","MALAT1","hsa-miR-30a-5p","MIR30A"
"24975","AP000577.1","hsa-miR-30a-5p","MIR30A"
"24976","PCF11-AS1","hsa-miR-30a-5p","MIR30A"
"24977","AP000766.1","hsa-miR-30a-5p","MIR30A"
"24978","AC026356.1","hsa-miR-30a-5p","MIR30A"
"24979","AC008124.1","hsa-miR-30a-5p","MIR30A"
"24980","LINC01481","hsa-miR-30a-5p","MIR30A"
"24981","HELLPAR","hsa-miR-30a-5p","MIR30A"
"24982","MAPKAPK5-AS1","hsa-miR-30a-5p","MIR30A"
"24983","LINC01089","hsa-miR-30a-5p","MIR30A"
"24984","AC137767.1","hsa-miR-30a-5p","MIR30A"
"24985","AC055713.1","hsa-miR-30a-5p","MIR30A"
"24986","AL512506.2","hsa-miR-30a-5p","MIR30A"
"24987","DLEU2","hsa-miR-30a-5p","MIR30A"
"24988","AL442125.1","hsa-miR-30a-5p","MIR30A"
"24989","AL445363.3","hsa-miR-30a-5p","MIR30A"
"24990","PSMA3-AS1","hsa-miR-30a-5p","MIR30A"
"24991","AL137129.1","hsa-miR-30a-5p","MIR30A"
"24992","AL162171.3","hsa-miR-30a-5p","MIR30A"
"24993","AL122023.1","hsa-miR-30a-5p","MIR30A"
"24994","AL049840.4","hsa-miR-30a-5p","MIR30A"
"24995","AC124312.4","hsa-miR-30a-5p","MIR30A"
"24996","PWAR5","hsa-miR-30a-5p","MIR30A"
"24997","AC012236.1","hsa-miR-30a-5p","MIR30A"
"24998","OIP5-AS1","hsa-miR-30a-5p","MIR30A"
"24999","AC084757.2","hsa-miR-30a-5p","MIR30A"
"25000","DNAAF4-CCPG1","hsa-miR-30a-5p","MIR30A"
"25001","IQCH-AS1","hsa-miR-30a-5p","MIR30A"
"25002","AC009269.5","hsa-miR-30a-5p","MIR30A"
"25003","ST20-AS1","hsa-miR-30a-5p","MIR30A"
"25004","AC016705.2","hsa-miR-30a-5p","MIR30A"
"25005","AL031009.1","hsa-miR-30a-5p","MIR30A"
"25006","LINC00921","hsa-miR-30a-5p","MIR30A"
"25007","AC092718.7","hsa-miR-30a-5p","MIR30A"
"25008","AC107983.2","hsa-miR-30a-5p","MIR30A"
"25009","AC138150.2","hsa-miR-30a-5p","MIR30A"
"25010","TBC1D3P1-DHX40P1","hsa-miR-30a-5p","MIR30A"
"25011","AC018628.1","hsa-miR-30a-5p","MIR30A"
"25012","AC005332.6","hsa-miR-30a-5p","MIR30A"
"25013","SOX9-AS1","hsa-miR-30a-5p","MIR30A"
"25014","SNHG16","hsa-miR-30a-5p","MIR30A"
"25015","AC145207.5","hsa-miR-30a-5p","MIR30A"
"25016","AC132938.5","hsa-miR-30a-5p","MIR30A"
"25017","GACAT2","hsa-miR-30a-5p","MIR30A"
"25018","AC018529.3","hsa-miR-30a-5p","MIR30A"
"25019","RAB11B-AS1","hsa-miR-30a-5p","MIR30A"
"25020","AC020910.5","hsa-miR-30a-5p","MIR30A"
"25021","TMEM147-AS1","hsa-miR-30a-5p","MIR30A"
"25022","ZNF571-AS1","hsa-miR-30a-5p","MIR30A"
"25023","PTOV1-AS1","hsa-miR-30a-5p","MIR30A"
"25024","AL109935.1","hsa-miR-30a-5p","MIR30A"
"25025","LINC00261","hsa-miR-30a-5p","MIR30A"
"25026","NORAD","hsa-miR-30a-5p","MIR30A"
"25027","GUSBP11","hsa-miR-30a-5p","MIR30A"
"25028","AP000347.2","hsa-miR-30a-5p","MIR30A"
"25029","LINC00899","hsa-miR-30a-5p","MIR30A"
"25030","XIST","hsa-miR-30a-5p","MIR30A"
"25031","AL035425.3","hsa-miR-30a-5p","MIR30A"
"25032","AL391244.1","hsa-miR-30b-5p","MIR30B"
"25033","AC254633.1","hsa-miR-30b-5p","MIR30B"
"25034","LINC01355","hsa-miR-30b-5p","MIR30B"
"25035","AC239868.1","hsa-miR-30b-5p","MIR30B"
"25036","LINC01133","hsa-miR-30b-5p","MIR30B"
"25037","RP11-226L15.5","hsa-miR-30b-5p","MIR30B"
"25038","LINC01139","hsa-miR-30b-5p","MIR30B"
"25039","AL390728.6","hsa-miR-30b-5p","MIR30B"
"25040","AL133243.3","hsa-miR-30b-5p","MIR30B"
"25041","AC016747.1","hsa-miR-30b-5p","MIR30B"
"25042","AC005034.3","hsa-miR-30b-5p","MIR30B"
"25043","AC092168.2","hsa-miR-30b-5p","MIR30B"
"25044","PAX8-AS1","hsa-miR-30b-5p","MIR30B"
"25045","AC016717.2","hsa-miR-30b-5p","MIR30B"
"25046","AC010148.1","hsa-miR-30b-5p","MIR30B"
"25047","AC069222.1","hsa-miR-30b-5p","MIR30B"
"25048","ACAP2-IT1","hsa-miR-30b-5p","MIR30B"
"25049","CTBP1-AS2","hsa-miR-30b-5p","MIR30B"
"25050","NOP14-AS1","hsa-miR-30b-5p","MIR30B"
"25051","AC109347.1","hsa-miR-30b-5p","MIR30B"
"25052","LIFR-AS1","hsa-miR-30b-5p","MIR30B"
"25053","AC008966.1","hsa-miR-30b-5p","MIR30B"
"25054","EPB41L4A-AS1","hsa-miR-30b-5p","MIR30B"
"25055","AC021078.1","hsa-miR-30b-5p","MIR30B"
"25056","AL137003.2","hsa-miR-30b-5p","MIR30B"
"25057","AL353759.1","hsa-miR-30b-5p","MIR30B"
"25058","AL662795.1","hsa-miR-30b-5p","MIR30B"
"25059","HCG18","hsa-miR-30b-5p","MIR30B"
"25060","LINC02535","hsa-miR-30b-5p","MIR30B"
"25061","AL096817.1","hsa-miR-30b-5p","MIR30B"
"25062","AL024507.2","hsa-miR-30b-5p","MIR30B"
"25063","AC018648.1","hsa-miR-30b-5p","MIR30B"
"25064","AC073335.2","hsa-miR-30b-5p","MIR30B"
"25065","SLC26A4-AS1","hsa-miR-30b-5p","MIR30B"
"25066","AC144652.1","hsa-miR-30b-5p","MIR30B"
"25067","AF131215.3","hsa-miR-30b-5p","MIR30B"
"25068","AP006248.4","hsa-miR-30b-5p","MIR30B"
"25069","AC009812.1","hsa-miR-30b-5p","MIR30B"
"25070","AF117829.1","hsa-miR-30b-5p","MIR30B"
"25071","AC023632.6","hsa-miR-30b-5p","MIR30B"
"25072","PVT1","hsa-miR-30b-5p","MIR30B"
"25073","LINC00707","hsa-miR-30b-5p","MIR30B"
"25074","AL139125.2","hsa-miR-30b-5p","MIR30B"
"25075","GATA3-AS1","hsa-miR-30b-5p","MIR30B"
"25076","AL157392.3","hsa-miR-30b-5p","MIR30B"
"25077","C10orf25","hsa-miR-30b-5p","MIR30B"
"25078","AC091769.2","hsa-miR-30b-5p","MIR30B"
"25079","AC010997.6","hsa-miR-30b-5p","MIR30B"
"25080","NUTM2B-AS1","hsa-miR-30b-5p","MIR30B"
"25081","DNMBP-AS1","hsa-miR-30b-5p","MIR30B"
"25082","AL158835.1","hsa-miR-30b-5p","MIR30B"
"25083","AL158835.4","hsa-miR-30b-5p","MIR30B"
"25084","KRTAP5-AS1","hsa-miR-30b-5p","MIR30B"
"25085","KCNQ1OT1","hsa-miR-30b-5p","MIR30B"
"25086","NEAT1","hsa-miR-30b-5p","MIR30B"
"25087","AP000769.2","hsa-miR-30b-5p","MIR30B"
"25088","MALAT1","hsa-miR-30b-5p","MIR30B"
"25089","AP000577.1","hsa-miR-30b-5p","MIR30B"
"25090","PCF11-AS1","hsa-miR-30b-5p","MIR30B"
"25091","AP000766.1","hsa-miR-30b-5p","MIR30B"
"25092","AC026356.1","hsa-miR-30b-5p","MIR30B"
"25093","AC008124.1","hsa-miR-30b-5p","MIR30B"
"25094","LINC01481","hsa-miR-30b-5p","MIR30B"
"25095","HELLPAR","hsa-miR-30b-5p","MIR30B"
"25096","MAPKAPK5-AS1","hsa-miR-30b-5p","MIR30B"
"25097","LINC01089","hsa-miR-30b-5p","MIR30B"
"25098","AC137767.1","hsa-miR-30b-5p","MIR30B"
"25099","AC055713.1","hsa-miR-30b-5p","MIR30B"
"25100","AL512506.2","hsa-miR-30b-5p","MIR30B"
"25101","DLEU2","hsa-miR-30b-5p","MIR30B"
"25102","AL442125.1","hsa-miR-30b-5p","MIR30B"
"25103","AL445363.3","hsa-miR-30b-5p","MIR30B"
"25104","PSMA3-AS1","hsa-miR-30b-5p","MIR30B"
"25105","AL137129.1","hsa-miR-30b-5p","MIR30B"
"25106","AL162171.3","hsa-miR-30b-5p","MIR30B"
"25107","AL122023.1","hsa-miR-30b-5p","MIR30B"
"25108","AL049840.4","hsa-miR-30b-5p","MIR30B"
"25109","AC124312.4","hsa-miR-30b-5p","MIR30B"
"25110","PWAR5","hsa-miR-30b-5p","MIR30B"
"25111","AC012236.1","hsa-miR-30b-5p","MIR30B"
"25112","OIP5-AS1","hsa-miR-30b-5p","MIR30B"
"25113","AC084757.2","hsa-miR-30b-5p","MIR30B"
"25114","DNAAF4-CCPG1","hsa-miR-30b-5p","MIR30B"
"25115","IQCH-AS1","hsa-miR-30b-5p","MIR30B"
"25116","AC009269.5","hsa-miR-30b-5p","MIR30B"
"25117","ST20-AS1","hsa-miR-30b-5p","MIR30B"
"25118","AC016705.2","hsa-miR-30b-5p","MIR30B"
"25119","AL031009.1","hsa-miR-30b-5p","MIR30B"
"25120","LINC00921","hsa-miR-30b-5p","MIR30B"
"25121","AC092718.7","hsa-miR-30b-5p","MIR30B"
"25122","AC107983.2","hsa-miR-30b-5p","MIR30B"
"25123","AC138150.2","hsa-miR-30b-5p","MIR30B"
"25124","TBC1D3P1-DHX40P1","hsa-miR-30b-5p","MIR30B"
"25125","AC018628.1","hsa-miR-30b-5p","MIR30B"
"25126","AC005332.6","hsa-miR-30b-5p","MIR30B"
"25127","SOX9-AS1","hsa-miR-30b-5p","MIR30B"
"25128","SNHG16","hsa-miR-30b-5p","MIR30B"
"25129","AC145207.5","hsa-miR-30b-5p","MIR30B"
"25130","AC132938.5","hsa-miR-30b-5p","MIR30B"
"25131","GACAT2","hsa-miR-30b-5p","MIR30B"
"25132","AC018529.3","hsa-miR-30b-5p","MIR30B"
"25133","RAB11B-AS1","hsa-miR-30b-5p","MIR30B"
"25134","AC020910.5","hsa-miR-30b-5p","MIR30B"
"25135","TMEM147-AS1","hsa-miR-30b-5p","MIR30B"
"25136","ZNF571-AS1","hsa-miR-30b-5p","MIR30B"
"25137","PTOV1-AS1","hsa-miR-30b-5p","MIR30B"
"25138","AL109935.1","hsa-miR-30b-5p","MIR30B"
"25139","LINC00261","hsa-miR-30b-5p","MIR30B"
"25140","NORAD","hsa-miR-30b-5p","MIR30B"
"25141","GUSBP11","hsa-miR-30b-5p","MIR30B"
"25142","AP000347.2","hsa-miR-30b-5p","MIR30B"
"25143","LINC00899","hsa-miR-30b-5p","MIR30B"
"25144","XIST","hsa-miR-30b-5p","MIR30B"
"25145","AL035425.3","hsa-miR-30b-5p","MIR30B"
"25146","AL391244.1","hsa-miR-30c-5p","MIR30C2"
"25147","AL391244.1","hsa-miR-30c-5p","MIR30C1"
"25148","AC254633.1","hsa-miR-30c-5p","MIR30C2"
"25149","AC254633.1","hsa-miR-30c-5p","MIR30C1"
"25150","LINC01355","hsa-miR-30c-5p","MIR30C2"
"25151","LINC01355","hsa-miR-30c-5p","MIR30C1"
"25152","AC239868.1","hsa-miR-30c-5p","MIR30C2"
"25153","AC239868.1","hsa-miR-30c-5p","MIR30C1"
"25154","LINC01133","hsa-miR-30c-5p","MIR30C2"
"25155","LINC01133","hsa-miR-30c-5p","MIR30C1"
"25156","RP11-226L15.5","hsa-miR-30c-5p","MIR30C2"
"25157","RP11-226L15.5","hsa-miR-30c-5p","MIR30C1"
"25158","LINC01139","hsa-miR-30c-5p","MIR30C2"
"25159","LINC01139","hsa-miR-30c-5p","MIR30C1"
"25160","AL390728.6","hsa-miR-30c-5p","MIR30C2"
"25161","AL390728.6","hsa-miR-30c-5p","MIR30C1"
"25162","AL133243.3","hsa-miR-30c-5p","MIR30C2"
"25163","AL133243.3","hsa-miR-30c-5p","MIR30C1"
"25164","AC016747.1","hsa-miR-30c-5p","MIR30C2"
"25165","AC016747.1","hsa-miR-30c-5p","MIR30C1"
"25166","AC005034.3","hsa-miR-30c-5p","MIR30C2"
"25167","AC005034.3","hsa-miR-30c-5p","MIR30C1"
"25168","AC092168.2","hsa-miR-30c-5p","MIR30C2"
"25169","AC092168.2","hsa-miR-30c-5p","MIR30C1"
"25170","PAX8-AS1","hsa-miR-30c-5p","MIR30C2"
"25171","PAX8-AS1","hsa-miR-30c-5p","MIR30C1"
"25172","AC016717.2","hsa-miR-30c-5p","MIR30C2"
"25173","AC016717.2","hsa-miR-30c-5p","MIR30C1"
"25174","AC010148.1","hsa-miR-30c-5p","MIR30C2"
"25175","AC010148.1","hsa-miR-30c-5p","MIR30C1"
"25176","AC069222.1","hsa-miR-30c-5p","MIR30C2"
"25177","AC069222.1","hsa-miR-30c-5p","MIR30C1"
"25178","ACAP2-IT1","hsa-miR-30c-5p","MIR30C2"
"25179","ACAP2-IT1","hsa-miR-30c-5p","MIR30C1"
"25180","CTBP1-AS2","hsa-miR-30c-5p","MIR30C2"
"25181","CTBP1-AS2","hsa-miR-30c-5p","MIR30C1"
"25182","NOP14-AS1","hsa-miR-30c-5p","MIR30C2"
"25183","NOP14-AS1","hsa-miR-30c-5p","MIR30C1"
"25184","AC109347.1","hsa-miR-30c-5p","MIR30C2"
"25185","AC109347.1","hsa-miR-30c-5p","MIR30C1"
"25186","LIFR-AS1","hsa-miR-30c-5p","MIR30C2"
"25187","LIFR-AS1","hsa-miR-30c-5p","MIR30C1"
"25188","AC008966.1","hsa-miR-30c-5p","MIR30C2"
"25189","AC008966.1","hsa-miR-30c-5p","MIR30C1"
"25190","EPB41L4A-AS1","hsa-miR-30c-5p","MIR30C2"
"25191","EPB41L4A-AS1","hsa-miR-30c-5p","MIR30C1"
"25192","AC021078.1","hsa-miR-30c-5p","MIR30C2"
"25193","AC021078.1","hsa-miR-30c-5p","MIR30C1"
"25194","AL137003.2","hsa-miR-30c-5p","MIR30C2"
"25195","AL137003.2","hsa-miR-30c-5p","MIR30C1"
"25196","AL353759.1","hsa-miR-30c-5p","MIR30C2"
"25197","AL353759.1","hsa-miR-30c-5p","MIR30C1"
"25198","AL662795.1","hsa-miR-30c-5p","MIR30C2"
"25199","AL662795.1","hsa-miR-30c-5p","MIR30C1"
"25200","HCG18","hsa-miR-30c-5p","MIR30C2"
"25201","HCG18","hsa-miR-30c-5p","MIR30C1"
"25202","LINC02535","hsa-miR-30c-5p","MIR30C2"
"25203","LINC02535","hsa-miR-30c-5p","MIR30C1"
"25204","AL096817.1","hsa-miR-30c-5p","MIR30C2"
"25205","AL096817.1","hsa-miR-30c-5p","MIR30C1"
"25206","AL024507.2","hsa-miR-30c-5p","MIR30C2"
"25207","AL024507.2","hsa-miR-30c-5p","MIR30C1"
"25208","AC018648.1","hsa-miR-30c-5p","MIR30C2"
"25209","AC018648.1","hsa-miR-30c-5p","MIR30C1"
"25210","AC073335.2","hsa-miR-30c-5p","MIR30C2"
"25211","AC073335.2","hsa-miR-30c-5p","MIR30C1"
"25212","SLC26A4-AS1","hsa-miR-30c-5p","MIR30C2"
"25213","SLC26A4-AS1","hsa-miR-30c-5p","MIR30C1"
"25214","AC144652.1","hsa-miR-30c-5p","MIR30C2"
